id,uuid,timestamp,date,coverurl,url,comment,duration,title,bonus,artist,show,videourl
112,1efc70f7-ae68-4b18-953f-64c65f27f275,1601947044409,5th Oct 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Bokeh-2.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Threshold_No32_Master_128kbps.mp3,"He's had a week off. That'll be coming out of his pay.\n\nTracklist:\n\nFunction - Upgrade\nThe Lucky Ones - Trex\nOpulence - John Rolodex\nOuter Origins - Artificial Intelligence\nCould Cover - Thematic\nBloodclart Tune - tweakz\nUntitled Dub - Kiril\nChisel - OCC\nRolling Dub VIP - Trex\nMr Undertaker (Subcriminal Remix) - Conrad Subs\nDead Men Tell No Tales - BTK\nHijack - Critical Impact & Jakes\nRed Rum - Grimesy & Conrad Subs\nEngage - Chase & Status\nHoovers don’t Judge, People Do - Kiril",01:00:00,#032 - Bloodclart Tune,FALSE,Bokeh,"Breakbeats, Bootlegs and Belters",
113,1efc70f7-ae68-4b18-953f-64c65f27f275,1602682645810,14th Oct 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Bokeh-2.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Threshold_No33_master_128kbps.mp3,"Later than scheduled, but here nonetheless.\n\nTracklist:\n\nSay My Name - Bruk\nTwenty Two - Quadrant & Iris\nHatchet - SD\nWicked (feat Riko Dan) - Sam Binga & Hyroglifics\nPop the Vallium - Inflamers\nVertigo - Medusa\nRuff N Tuff (Jappa remix) - Replicant\nGangbeasts - Upgrade\nOutta Orda - Voltage\nIs This Now - Quadrant & Iris\nLongtime Badman - Conflate\nSkeng Talk (Agro Remix) - Wreck\nBreak the Spell - Motiv\nStuck - Zoro\nLet Me Be Your Fantasy (Hybrid Remix) - Baby D",01:00:00,#033 - Ruff N Tuff,FALSE,Bokeh,"Breakbeats, Bootlegs and Belters",
114,1efc70f7-ae68-4b18-953f-64c65f27f275,1603126633211,19th Oct 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Bokeh-2.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Threshold_no34_master_128kbps.mp3,"Fresh from a socially-distanced, sitty-down rave. Bless.\n\nTracklist:\n\nYa Ya - Verdikt\nWassup Now - Vinyl Junkie\nShoot Em Up - Hybrid & Disrupta\nTrue North - FD & Total Science\nWrong - Verdikt\nEverything Will Be - Nymfo\nGlitch In The Jungle - Hybrid, Kumarachi & Napes\nPathfinder - Nymfo & Hijak\nBase - Upgrade\nBarefoot Junglist - Vinyl Junkie\nBongo Lover - Disrupta\nForbidden Plannet - Nymfo\nUnadorned - John Rolodex\nBust 45 - Verdikt",01:00:00,#034 - Ya Ya,FALSE,Bokeh,"Breakbeats, Bootlegs and Belters",
115,1efc70f7-ae68-4b18-953f-64c65f27f275,1603747170067,26th Oct 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Bokeh-2.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Threshold_no35_master_128kbps.mp3,"Heavyweight bits from the featherweight dubplate champ.\n\nTracklist:\n\nTracklist:\nLet Off - Verdikt\nMastodon - SD\nTimberline - FD\nBad - Sam Binga, Hyroglifics & Snowy\nDark Soul - Dunk\nScrapyard Dub - Mikal\nFlow Drop (Gold Dubs Remix) - Octo Pi & Kumarachi\nFading - Headroom\nTurn It Around - Mikal\nDon’t You - SD\nNomads - Arxiva\nBelieve In Me - Ray Keith\n3Rd Eye - Mikal & Visionobi",01:00:25,#035 - Let Off,FALSE,Bokeh,"Breakbeats, Bootlegs and Belters",
116,1efc70f7-ae68-4b18-953f-64c65f27f275,1604932856925,9th Nov 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Bokeh-2.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Threshold_No36_Master_128kbps.mp3,"Back from the belly of the beast. The spam folder, to be precise. \n\nTracklist:\n\nChalice - Ennessy\nAnnabelle - PA\nHollow - Felix Raymon & Ophobot\nUnlustrous - Alix Perez & Halogenix\nAbsinthe - Max Baker\nPolice Baton - Think Tonk\nDoses - Zoner\nHold On - Zoner\nReady Fe Dem - Verdikt\nLegacy Code - Critycal Dub\nSilence - Jaybee\nBlend - Netsky & Rudimental\nImagine - Dreadnaught\nWires - SD\nRoadblock (Sudley Remix) - Subcriminal",01:00:00,#036 - Chalice,FALSE,Bokeh,"Breakbeats, Bootlegs and Belters",
117,1efc70f7-ae68-4b18-953f-64c65f27f275,1606135693480,23rd Nov 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Bokeh-2.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Threshold_No37_Master_128kbps.mp3,It's the return of the Bokshot.\n\nTracklist:\n\nTopper Top (Hiss Jungle Flip) - Sir Spyro\nSweet Gang - Coco Bryce\nAbbey Road - Harmony\nSamba Tune - T-Break & Baithead\nVegan Library - Coco Bryce\nLion’s House - Neve & Samurai Breaks\nEnergy (Clipz Remix) - Disclosure\nWar - T-Break\nInside - Joe Koshin\nYo Dunn Know - Ray Keith\nWerk - Sully\nEver More - Harmony\nListen Up - Bokeh\nM16 - Conrad Subs,01:00:00,#037 - Werk,FALSE,Bokeh,"Breakbeats, Bootlegs and Belters",
118,1efc70f7-ae68-4b18-953f-64c65f27f275,1606725897947,30th Nov 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Bokeh-2.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Threshold_no38_master_128kbps.mp3,"Monday morning bits.\n\nTracklist:\n\nElevate - Bungle\nFunk 2002 - Conrad Subs\n2020 Vision - Ben Snow, Gardna & DRS\nGood Things - Artificial Intelligence\nMoving On - Alix Perez & Liam Bailey\nDo it Right - Nu:Tone\nWeek 3 - Sevin\nSlowly - FX909\nSevern Summers - Keeno\nLucy - FX909\nSaid & Done - Hugh Hardie, Marky & Cimone\nUnfullfilled - Rubix\nLittle Bit Lighter - BCee, Etherwood & Charlotte Haining\nOld Flame - Monument Banks\nThink of You - Conflate",01:00:00,#038 - 2020 Vision,FALSE,Bokeh,"Breakbeats, Bootlegs and Belters",
119,1efc70f7-ae68-4b18-953f-64c65f27f275,1608126039195,14th Dec 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Bokeh-2.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/downloads/Threshold_no39_master_128kbps.mp3,"Solid selections, as ever.\n\nTracklist:\n\nFight - Ray Keith\nIdentify - Trex\nTitan (Shimon Remix) - Ram Trilogy\nCold Selection - Verdikt, Jinx & Moose\nKeep Things Movin' - Sudley & Rider Shafique\nLost Tribe - Dunk\nReptile - Hoax\n1142 - Verdikt\nTime 4 Da Switch - Randall\nNo Time - Bru-C & Shapes\nEnter the Void - Geostatic\nIcicles - Myth\nAbyss - Watch The Ride\nBristol Girls - Verdikt & Deviant\nCybernetics - Dunk\nMarathon - Samurai Breaks",01:00:00,#039 - Abyss,FALSE,Bokeh,"Breakbeats, Bootlegs and Belters",
120,1efc70f7-ae68-4b18-953f-64c65f27f275,1608549653992,21st Dec 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Bokeh-2.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Threshold_no40_master_128kbps.mp3,"The Lobster yout' stops playing with technology older than him long enough to deliver something a little slower than usual for the end of year round-up.\n\nTracklist:\n\nDeep It - Zinc & Lady Sanity\nThat's Da Shit - Watch The Ride\nAfterparty Sunrise (Benton remix) - Ekula\nFInal Kiss - Joe Koshin\nJumpon Sound - Crate Classics\nRhythm Takes You Higher - Good 2Bad & Hugly\nIn Your Feelings - Watch The Ride\nBad Boy Bass (Chapman Remix) - Runout Groove\nHarmony (Benton Remix) - Origin8A & Propa\nCastaway (DieMantle Remix) - Goldie\nGet So Mad - Chimpo\nBike Paths - A.Fruit\nFlight Six Six Six - Coco Bryce\nGlobex Corp Vol. 4 A2 - Dwarde, Gand & Tim Reaper\nEnergy from Bass - Infeckto\nLemon Hi - Chu Hi, Calculon & Lil Kevo 303\nJack It Operator (Fracture Remix) - Missing\nTotal XTC - Unglued\nLion awakes - Aeon Four\nMorning Mist - Tim Reaper\nDubplate Style - T-Break\nWerk - Sully",01:01:02,#040 - Best of 2020 Pt. 1: Sub 170,FALSE,Bokeh,"Breakbeats, Bootlegs and Belters",
121,1efc70f7-ae68-4b18-953f-64c65f27f275,1609271574877,28th Dec 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Bokeh-2.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Threshold_no41_master_128kbps.mp3,"Bokeh's second instalment of the 2020 round-up. Amens aplenty.\n\nTracklist:\n\nWerk - Sully\n30Hz (L-Side remix) - Dillinja\nCovalence - Data 3\nGuernsey Airport Bubbler - Whiney\nWrong - Verdikt, Dazee & Collette Warren\nAgain - Clipz\nGood Time not a Long Time (Watch The Ride Remix) - Gardna\nRoll The Dice (The Sauce Remix) - Shy Fx\nSkeng Riddim - Kumo\nSavage (Hight Contrast Remix) - MIST\nPlaying In The Dark - DRS, Dynamite & Vanguard Project\nRain - 45 Roller\nFunction - Upgrade\n3 Dots - The Sauce & Jakes\nDo Nothing - Trex\nMake me Feel it - Qudrant & Iris\nLightweight (Break Remix) - Total Science\nGangbeasts - Upgrade\nPeck Yard (T>I Remix) - Objectiv\nRolling Dub VIP - Trex",59:58:00,#041 - Best of 2020 Pt. 2: 170 & Beyond,FALSE,Bokeh,"Breakbeats, Bootlegs and Belters",
122,1efc70f7-ae68-4b18-953f-64c65f27f275,1609939482109,4th Jan 21,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Bokeh-2.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Threshold_No42128kbps.mp3,The year of the amen is upon us.\n\nTracklist:\n\nCalling All The People (Bladerunner Remix) - A-Zone\nThe Licence (Break Remix) - Krome & Time\nJunglism - Plummix\nBurning (Platinum Breaks Remix) - Shermanology & Mat Joe\nDeadlights - Beat Merchants\nSt Pauls - Nu:Logic\nCrate Logic - Paradox\nCan’t Touch - Speaker Louis & Grimesy\nDon’t Worry Bredda - Veak\nBack To the Jungle VIP - Bladerunner\n12 Bits - Paradox & Nucleus\nBig Time Winners - Total Science\nVortex 164 (Sully Remix) - Special Request\nMarathon - Samurai Breaks\nWheel and Deal (6Blocc Remix) - DJ Gunshot\nChampion Sound (DLR Remix) - Q Project\nIsolated (DJ Hybrid Remix) - Agro\nSlipstream - Break\nCylon Dread - Ray Keith,01:00:00,#042 - Calling All The People,FALSE,Bokeh,"Breakbeats, Bootlegs and Belters",
123,1efc70f7-ae68-4b18-953f-64c65f27f275,1610669446604,11th Jan 21,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Bokeh-2.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Threshold_No_43_Master_128kbps.mp3,Lots and lots of chops and drops.\n\nTracklist:\n\nRock Paper Scissors - Trex\nB-Boys Battle - Osmas\nLost World - Molecular\nVindictive - Hexa\nDub Version - Jam Thieves\nHigh Ping - Klippee\nRuff N Tuff (Jappa Remix) - Replicant\nTo The Top - Krakota\nRollers Movement - Bladerunner\nJazz Tone - Zero T\nTimberlne - FD\nBalaclava (Skeptical Remix) - Shy FX\nTaxi - NC-17\nGangstar (Sl8r Remix) - Euphonique\nPanic Attack - Stimpy\nSkank - Molecular\nScatter - Conrad Subs\nBassline Terror - Bladerunner\nHeatman - Osmas\nPsychoactive - Kasra & Particle\nHit the Target - DLR & Break,59:53:00,#043 - Rock Paper Scissors,FALSE,Bokeh,"Breakbeats, Bootlegs and Belters",
124,1efc70f7-ae68-4b18-953f-64c65f27f275,1611612881789,25th Jan 21,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Bokeh-2.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Threshold_no44_128kbps.mp3,The name says it all.\n\nTracklist:\n \nSuperhero - The House Crew\nSoundboy Can’t Reply - Bokeh\nIncredible - M-Beat & General Levy\nGlobex Corp 4 B2 - Dwarde & Tim Reaper\nWho Run It - Tim Reaper\nSound Murderer - Remarc\nListen Up - Bokeh\nTap Throw - Amen Andrews\nGlobex Corp 6 B1 - Tim Reaper\nSwandive - Sully\nBlack Voodoo - Champa B\nStep - Double A\nPump Dat Rave Up - Samurai Breaks\nGive A Little - Dub Liner\nScrewface - Third Party,59:59:00,#044 - Bloodclart Jungle Techno,FALSE,Bokeh,"Breakbeats, Bootlegs and Belters",
125,1efc70f7-ae68-4b18-953f-64c65f27f275,1598025350937,7th Aug 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Chode_s_Liberal_Paradise.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/chode_07.08.20.mp3,Live and direct the Liberal Paradise.,57:45:00,Chode's Big Sends,FALSE,Chode,Chode's Liberal Paradise,
126,1efc70f7-ae68-4b18-953f-64c65f27f275,1599825754000,10th Sep 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Chode_s_Liberal_Paradise.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/chode_LP1.mp3,"People will speak of this day in years to come, as the moment that the seeds were sewn for the true utopia we desire. The conception of the Liberal Paradise is upon us.\n\nTracklist:\n\nServants Of The Apocalyptic Goat Rave - Blood Of Three Virgins\nDrum Corps - Worse\nDrum Corps - Time\nDiscordance Axis - Sega Bass Fishing\nDiscordance Axis - Killing Yield\nDiscordance Axis - Macro Remix\nPig Destroyer - Junkyard God\nEnter Shikari - Zzzonked\nDJ Technorch - Boss On Parade\nStunt Rock - I've really lost it because this shit is starting to sound like a washed up, half-assed Fatboy Slim rip off with a twelve year old's sense of humour\nDroon - NYNY\nGlowstyx - Aethema Remix\nTerminal 11 - Counter Clockwise Pattern\nNext Life - Red Stone\nBongzilla - 666lb Bongsession\nSleep - Dragonaut\nSlipknot - Eyeless\nTsuruda - 333 \nThe Shield Enforcers, The Alchemist - Sticky Situations\nDangerDoom - Sofa King\nBabylon Dead - Funeral \nPusha T - Body Work feat. French Montana, Meek Mill & Juicy J\nKano - Another Life\nAn Albatross - Return Of The Lazer Viking\nNarcosis - Broken Finger Stranglehold\nGravediggaz - Defective Trip\nShaq - No Hook\nDuran Duran Duran - Bass Racist",02:00:04,#001 - The Declaration Of Chodependence,FALSE,Chode,Chode's Liberal Paradise,
127,1efc70f7-ae68-4b18-953f-64c65f27f275,1600819078352,17th Sep 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Chode_s_Liberal_Paradise.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Chode_LP2.mp3,"We've been spending most our lives, living in a Liberal Paradise.\n\nJason Donovan - Question of Pride\nThe Sword - Iron Swan\nMellow Joe - Madshit\nKRS-One - I Can't wake up\nOmar Souley - Ya Bnayya\nDream Mclean, The Last Skeptik - Doing Bits\nDirty Dike - Permanent Midnight\nAgrophobic Nosebleed - Unusual Cruelty\nLee Scott - Buttery Fly\nNeighborhood Shit - Smashism\nHerb McGruff - East & Police\nThe Budo Band - Into the Fog\nYouth of Today - Make a change\nMagrudergrind - Emo Holocaust\nA.N.S - Let's Drink Some Beer\nMastodon - I Am Ahab\nAgrophobic Nosebleed - Alcohol",01:01:04,#002 - The Signing Of The Chodestitution,FALSE,Chode,Chode's Liberal Paradise,
128,1efc70f7-ae68-4b18-953f-64c65f27f275,1601944108522,24th Sep 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Chode_s_Liberal_Paradise.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/chode_LP3.mp3,"Streaming live and direct from the Pyongyang of Scotland.\n\nTracklist:\n\nRichard Cheese - Down With The Sickness\nDr Cryptic - Dirty Dot\n1Point5 - Day & Night\nAudioSquid - Boogie\nDeadbeatUK - Raving Crew\nDr Oscillaator & Syntex Erra - The Unknown\nLittle Mesters - Rude\nSkekt 87 - Marching Powder\nThorpey - Uppercut\nMiss Misty - Right Size (DJ Red Greg Edit)\nDeftones - Genesis\nCookin Soul - Anime Storm\nAction Bronson, Hologram, Mayhem Lauren - Mongolia\nKing Gizzard & The Lizard Wizard - Straws In The Wind\nHatebreed - Weight Of The False Self\nFliptrix - Problem, Reaction, Solution\nMellow Joe - Skies Are Dark\nMastodon - White Walker\nMellow Joe - Lost City feat JAckill, Big G.O.D, Nabu \nBiohazard - All For None\nBiohazard - Breakdown\nGucci Mane - Smoke Weed, Shoot Dice\nLimp Bizkit - Counterfeit\nMeshuggah - The Exquisite Machinery of Torture\nSystem Of A Down - Know\nRim and Kasa - Love Me For Real\nShit Hot Soundsystem - My Life\nRayko - Fuji Kiss\nZiggy Phunk - Distant Love",02:00:12,#003 - The Democratic People's Republic Of Chodea,FALSE,Chode,Chode's Liberal Paradise,
129,1efc70f7-ae68-4b18-953f-64c65f27f275,1601944420931,1st Oct 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Chode_s_Liberal_Paradise.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/LP4.mp3,"Been spending most our lives, living in a Liberal Paradise.\n\nTracklist:\n\nBen Westbeech, Die - Get Closer (Rockers mix)\nSnuff - Whatever Happened To The Likely Lads\nAudio & Mackie - Euro 2004 Hooligans Anthem\nSick Of It All - D.N.C (Do Not Comply)\nAnita Dobson And The Simon May Orchestra - Anyone Can Fall In Love\nPegasus - The Sorcerer\nAtomngevitter - S E Muncaidh A Th' Annam\nNad Aislingean - Lasair san Adhar\nHigh Rankin - Alice\nChesney Hawkes - The One And Only\nAnthrax - Caught In A Mosh\nFreesylers Feat Pendulum ans Sirreal - Painkiller (Noisia Remix)\nWe Pop - RZA\nThe Nine - Bad Company\nCounterstrike - Can't Let Go\nYacøpsæ - Let's Drink Some Beer\nYacøpsæ - I hate you\nThe Trashmen - Surfin Bird\nThe Goldman Band - The Marines' Hymn\nMinor Threat - Betray\nBVA, Illinformed & Leaf Dog - Everything\nAlborosie - Wailing Dub\nAlborosie Feat Jah Cure - Mystical Reggae\nPurple Munkie - Shut Up And Leave Me Alone\nFilthpact - Black Blood / Filthpact\nAudio - Brundle Fly\nCharred Remains AKA Man Is The Bastard - Ether Rag\nCharred Remains AKA Man Is The Bastard - Stocks\nJoe Budden Vs Micheal Jackson - Pump It Up\nNofx - Fun Things To Fuck\nNofx - Juice Head\nKryptic Minds & Leon Switch - More Like You (Unknown Error Remix)\nBusta Rhymes - Woo Hah!! (??? Remix )\nAn Albitrose - I am the Lazer Viking\nAn Albitrose - Let's Get On With IT!\nLemon D - Generation X (Remix)\nKonflict - Maelstrom",02:26:50,#004 - Chodio,FALSE,Chode,Chode's Liberal Paradise,
130,1efc70f7-ae68-4b18-953f-64c65f27f275,1602677945312,8th Oct 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Chode_s_Liberal_Paradise.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Chode_LP5.mp3,"Chode voted leave, so this one's a prerecord. Aye, there's no tracklist either. Shambles.",01:03:45,#005 - Chexit,FALSE,Chode,Chode's Liberal Paradise,
131,1efc70f7-ae68-4b18-953f-64c65f27f275,1603125437846,15th Oct 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Chode_s_Liberal_Paradise.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Chode_LP6.mp3,"He's live, he's full of tonic, and he's living in the 90s.\n\nTracklist:\n\n2 Unlimited - R.U.O.K\nSnap - The Power\nKLF - Justified and Ancient\nLisa Lisa & Cult Jam - Let The Beat Hit 'Em\nLondon Beat - I've Been Thinking About You\nC & C Music Factory - Gonna Make You Sweat\nNomad - I Wanna Give You Devotion\nRob 'N Raz & Leila K. - Got To Get\nMC Sar & The Real McCoy - It's On You\nKLF - 3 am Eternal\nCeCe Peniston - Finally\nDouble You - Please Don’t Go\nHeavy D & The Boys - Now That We'Ve Found Love\nRobert Miles - One and one\nRobin S. - Show Me Love\nAdventures Of Stevie V - Dirty Cash (Money Talks)\nClivilles & Cole - A Deeper Love\nNomads - Yakalelo\nEverything But The Girl - Missing\nKLF - Last Train to Trancentral\nReel 2 Real - I Like To Move It\nBobby Brown - Two Can Play That Game (K Klassik Radio Mix)\nTechnotronic - This Beat is Tecnotronic\n2 Unlimited - Get Ready For This\nFreestylers - Ruffneck\nKenny 'Dope' Presents The Bucketheads - The Bomb (These Sounds Fall Into My Mind)\nReal McCoy - Another Night (Radio Edit)\nShamen - Ebeneezer Goode\nBizarre Inc. - I'm Gonna Get You\nFaithless - Insomnia\nThe Chemical Brothers - Hey Boy Hey Girl\nCorona - Rhythm Of The Night\nFelix - Don't You Want Me\nStrike - U Sure Do\n2 Unlimited - Twilight Zone\nDr. Alban - Dr. Alban - It's My Life\nRun D.M.C. vs Jason Nevins - It's Like That\n2 Unlimited - Workaholic\nATB - 9pm (Till I Come)\nFaithless - God is a DJ\nN.W.A. - Something 2 Dance 2\nRozalla - Everybody's Free\nThe Outhere Brothers - Boom Boom Boom\nUrban Cookie Collective - The Key, The Secret\nBomfunk MCs - Uprocking Beats\n2 Unlimited - No One\nBaby D - Baby D - Let Me Be Your Fantasy\nDe Bos - On the Run\nScatman John - Scatman",02:00:35,#006 - Sounds From The Soop Kitchen,FALSE,Chode,Chode's Liberal Paradise,
132,1efc70f7-ae68-4b18-953f-64c65f27f275,1603744531719,22nd Oct 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Chode_s_Liberal_Paradise.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/chode_LP7.mp3,"He's got the funk.\n\nTracklist:\n\nEast 17 - House Of Love\nStatik Selektah - Kepp It Moving FT Nas, Joey Bada$$, Gary Clark Jr\nOptimystic - Smaaash FT Method Man, Bertie Anderson, JR\nYoteii - The Virus\nThe Budos Band - Haunted Sea\nCurrent Value, MVRK - Human Error\nAcid Arab, Rizan Said - Le Disco\nBENTON, Wevie Stonder - Directions\nD.R.I - Beneath The Wheel\nGrey Brain - Life Wrecker\nKing Canibal, Daddy Freddy - Dirt\nIon Dissonance - Bud Dwyer Effect\nLagwagon - Train\nThe Strikes - Turning\nFugazi - In Defence Of Humans\nDuran Duran Duran - Ralez\nDJ Donna Summer - Chicken Dance\nSick Of It All - Built to last\nSick Of It All - Just Look Around\n\nDisco Mix:\n\nChewy Rubs - You're So Fine\nJessie Funk - Robot Cafe\nFabioLous Barker - Luv Talkin' (Cocktail Mix)\nJudge Funk - Big In Japan\nBurazau Wakai - Right Time\nMr Absolutt - True\nShowfa - Land Of Never After",02:00:54,#007 - Shiny Disco Chode,FALSE,Chode,Chode's Liberal Paradise,
133,1efc70f7-ae68-4b18-953f-64c65f27f275,1604019733725,29th Oct 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Chode_s_Liberal_Paradise.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Chode_LP8.mp3,"Longboarding around the world, drinking Ocean Spray with a brick house. The life.\n\nTracklist:\n\nJean-Jacques Perry - E.V.A\nEddie Kendricks - Keep On Trucking\nEvergreen - Fairlane\nFatboy Slim - Everbody Needs A 303\nArchers Of Loaf - Web In Front\nEric Clapton - Lay Down Sally\nLyn Collins - Think (About It)\nRonnie Foster - Summer Song\nStevie Wonder - You Are The Sunshine Of My Life\nCommodores - Brick House\nTortoise - Djed\nThe Get Up Kids - Don't Hate Me\nThe Chemical Brothers - Lost In The K Hole\nSterolab - Ping Pong\nThe J. Geils Band  - Centerfold\nMarvin Gaye - T Plays It Cool\nTrans Am - Love Affair\nEvergreen - New York City\nDaft Punk - Around The World\nThe Delta 72 - Introduction - Part 2\nKool & The Gang - Celebration\nLindsey Buckingham - Holiday Road (Live)\nThe Pazant Brothers - A Gritty Nitty\nHank Williams Jr - All My Rowdt Friends (Have Settled Down)\nJawbreaker - Indictment\nFleetwood Mac - Dreams\nThe Doobie Brothers - Long Train Riunnin'\nStereolab - Metronomic Underground\nPoi Dog Pondering - Postcard From A Dream - Toast And Jelly\nThe Offspring - Dirty Magic",02:19:11,#008 - Chode's Got The Funk,FALSE,Chode,Chode's Liberal Paradise,
